"","time","lat","lon","address","site_number","no2","o3","pm25","source","year","month","day"
"573","2020-08-01",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.050882,NA,"EPA",2020,8,1
"574","2020-08-02",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.046059,NA,"EPA",2020,8,2
"575","2020-08-03",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.051941,NA,"EPA",2020,8,3
"576","2020-08-04",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.055235,NA,"EPA",2020,8,4
"577","2020-08-05",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.051647,NA,"EPA",2020,8,5
"578","2020-08-06",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.040529,NA,"EPA",2020,8,6
"579","2020-08-07",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.042,NA,"EPA",2020,8,7
"580","2020-08-08",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.039647,NA,"EPA",2020,8,8
"581","2020-08-09",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.040706,NA,"EPA",2020,8,9
"582","2020-08-10",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.040824,NA,"EPA",2020,8,10
"583","2020-08-11",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.042059,NA,"EPA",2020,8,11
"584","2020-08-12",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.040588,NA,"EPA",2020,8,12
"585","2020-08-13",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.053765,NA,"EPA",2020,8,13
"586","2020-08-14",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.048412,NA,"EPA",2020,8,14
"587","2020-08-15",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.050294,NA,"EPA",2020,8,15
"588","2020-08-16",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.045294,NA,"EPA",2020,8,16
"589","2020-08-17",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.055882,NA,"EPA",2020,8,17
"590","2020-08-18",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.053643,NA,"EPA",2020,8,18
"591","2020-08-19",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.049118,NA,"EPA",2020,8,19
"592","2020-08-20",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.049941,NA,"EPA",2020,8,20
"593","2020-08-21",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.052353,NA,"EPA",2020,8,21
"594","2020-08-22",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.052941,NA,"EPA",2020,8,22
"595","2020-08-23",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.050824,NA,"EPA",2020,8,23
"596","2020-08-24",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.051,NA,"EPA",2020,8,24
"597","2020-08-25",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.050941,NA,"EPA",2020,8,25
"598","2020-08-26",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.048529,NA,"EPA",2020,8,26
"599","2020-08-27",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.050529,NA,"EPA",2020,8,27
"600","2020-08-28",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.056765,NA,"EPA",2020,8,28
"601","2020-08-29",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.052118,NA,"EPA",2020,8,29
"602","2020-08-30",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.042941,NA,"EPA",2020,8,30
"603","2020-08-31",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.043647,NA,"EPA",2020,8,31
"604","2020-09-01",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.044353,NA,"EPA",2020,9,1
"605","2020-09-02",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.043647,NA,"EPA",2020,9,2
"606","2020-09-03",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.049059,NA,"EPA",2020,9,3
"607","2020-09-04",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.046882,NA,"EPA",2020,9,4
"608","2020-09-05",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.038471,NA,"EPA",2020,9,5
"609","2020-09-06",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.032471,NA,"EPA",2020,9,6
"610","2020-09-07",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.030706,NA,"EPA",2020,9,7
"611","2020-09-08",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.015941,NA,"EPA",2020,9,8
"612","2020-09-09",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.017412,NA,"EPA",2020,9,9
"613","2020-09-10",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.015471,NA,"EPA",2020,9,10
"614","2020-09-11",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.029588,NA,"EPA",2020,9,11
"615","2020-09-12",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.047176,NA,"EPA",2020,9,12
"616","2020-09-13",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.045118,NA,"EPA",2020,9,13
"617","2020-09-14",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.044,NA,"EPA",2020,9,14
"618","2020-09-15",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.044471,NA,"EPA",2020,9,15
"619","2020-09-16",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.049529,NA,"EPA",2020,9,16
"620","2020-09-17",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.050412,NA,"EPA",2020,9,17
"621","2020-09-18",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.048647,NA,"EPA",2020,9,18
"622","2020-09-19",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.046353,NA,"EPA",2020,9,19
"623","2020-09-20",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.050588,NA,"EPA",2020,9,20
"624","2020-09-21",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.043412,NA,"EPA",2020,9,21
"625","2020-09-22",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.042471,NA,"EPA",2020,9,22
"626","2020-09-23",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.039118,NA,"EPA",2020,9,23
"627","2020-09-24",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.050235,NA,"EPA",2020,9,24
"628","2020-09-25",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.051353,NA,"EPA",2020,9,25
"629","2020-09-26",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.045176,NA,"EPA",2020,9,26
"630","2020-09-27",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.038353,NA,"EPA",2020,9,27
"631","2020-09-28",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.034882,NA,"EPA",2020,9,28
"632","2020-09-29",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.040588,NA,"EPA",2020,9,29
"633","2020-09-30",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.038412,NA,"EPA",2020,9,30
"634","2020-10-01",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.038647,NA,"EPA",2020,10,1
"635","2020-10-02",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.041059,NA,"EPA",2020,10,2
"636","2020-10-03",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.037235,NA,"EPA",2020,10,3
"637","2020-10-04",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.036353,NA,"EPA",2020,10,4
"638","2020-10-05",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.048176,NA,"EPA",2020,10,5
"639","2020-10-06",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.046412,NA,"EPA",2020,10,6
"640","2020-10-07",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.049765,NA,"EPA",2020,10,7
"641","2020-10-08",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.051941,NA,"EPA",2020,10,8
"642","2020-10-09",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.052706,NA,"EPA",2020,10,9
"643","2020-10-10",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.048706,NA,"EPA",2020,10,10
"644","2020-10-11",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.035118,NA,"EPA",2020,10,11
"645","2020-10-12",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.037647,NA,"EPA",2020,10,12
"646","2020-10-13",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.044059,NA,"EPA",2020,10,13
"647","2020-10-14",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.037235,NA,"EPA",2020,10,14
"648","2020-10-15",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.036824,NA,"EPA",2020,10,15
"649","2020-10-16",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.034647,NA,"EPA",2020,10,16
"650","2020-10-17",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.027882,NA,"EPA",2020,10,17
"651","2020-10-18",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.019647,NA,"EPA",2020,10,18
"652","2020-10-19",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.027647,NA,"EPA",2020,10,19
"653","2020-10-20",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.032882,NA,"EPA",2020,10,20
"654","2020-10-21",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.029529,NA,"EPA",2020,10,21
"655","2020-10-22",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.026765,NA,"EPA",2020,10,22
"656","2020-10-23",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.026765,NA,"EPA",2020,10,23
"657","2020-10-24",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.030059,NA,"EPA",2020,10,24
"658","2020-10-25",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.014765,NA,"EPA",2020,10,25
"659","2020-10-26",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.028706,NA,"EPA",2020,10,26
"660","2020-10-27",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.033286,NA,"EPA",2020,10,27
"661","2020-11-04",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.036333,NA,"EPA",2020,11,4
"662","2020-11-05",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.039471,NA,"EPA",2020,11,5
"663","2020-11-07",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.032706,NA,"EPA",2020,11,7
"664","2020-11-08",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.031882,NA,"EPA",2020,11,8
"665","2020-11-09",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.031882,NA,"EPA",2020,11,9
"666","2020-11-10",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.032529,NA,"EPA",2020,11,10
"667","2020-11-11",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.035923,NA,"EPA",2020,11,11
"668","2020-11-12",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.033471,NA,"EPA",2020,11,12
"669","2020-11-13",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.026412,NA,"EPA",2020,11,13
"670","2020-11-14",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.036294,NA,"EPA",2020,11,14
"671","2020-11-15",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.029529,NA,"EPA",2020,11,15
"672","2020-11-16",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.037529,NA,"EPA",2020,11,16
"673","2020-11-17",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.041353,NA,"EPA",2020,11,17
"674","2020-11-18",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.038294,NA,"EPA",2020,11,18
"675","2020-11-19",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.031059,NA,"EPA",2020,11,19
"676","2020-11-20",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.032059,NA,"EPA",2020,11,20
"677","2020-11-21",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.025412,NA,"EPA",2020,11,21
"678","2020-11-22",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.024,NA,"EPA",2020,11,22
"679","2020-11-23",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.019235,NA,"EPA",2020,11,23
"680","2020-11-24",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.030353,NA,"EPA",2020,11,24
"681","2020-11-25",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.031529,NA,"EPA",2020,11,25
"682","2020-11-26",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.033647,NA,"EPA",2020,11,26
"683","2020-11-27",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.032,NA,"EPA",2020,11,27
"684","2020-11-28",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.029059,NA,"EPA",2020,11,28
"685","2020-11-29",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.030176,NA,"EPA",2020,11,29
"686","2020-11-30",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.028353,NA,"EPA",2020,11,30
"687","2020-12-01",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.027412,NA,"EPA",2020,12,1
"688","2020-12-02",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.025765,NA,"EPA",2020,12,2
"689","2020-12-03",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.028412,NA,"EPA",2020,12,3
"690","2020-12-04",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.033765,NA,"EPA",2020,12,4
"691","2020-12-05",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.030294,NA,"EPA",2020,12,5
"692","2020-12-06",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.035588,NA,"EPA",2020,12,6
"693","2020-12-07",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.033471,NA,"EPA",2020,12,7
"694","2020-12-08",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.031412,NA,"EPA",2020,12,8
"695","2020-12-09",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.027235,NA,"EPA",2020,12,9
"696","2020-12-10",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.024118,NA,"EPA",2020,12,10
"697","2020-12-11",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.023235,NA,"EPA",2020,12,11
"698","2020-12-12",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.030176,NA,"EPA",2020,12,12
"699","2020-12-13",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.03,NA,"EPA",2020,12,13
"700","2020-12-14",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.030706,NA,"EPA",2020,12,14
"701","2020-12-15",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.024824,NA,"EPA",2020,12,15
"702","2020-12-16",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.030118,NA,"EPA",2020,12,16
"703","2020-12-17",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.031059,NA,"EPA",2020,12,17
"704","2020-12-18",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.027824,NA,"EPA",2020,12,18
"705","2020-12-19",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.030294,NA,"EPA",2020,12,19
"706","2020-12-20",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.029941,NA,"EPA",2020,12,20
"707","2020-12-21",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.033529,NA,"EPA",2020,12,21
"708","2020-12-22",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.028529,NA,"EPA",2020,12,22
"709","2020-12-23",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.030294,NA,"EPA",2020,12,23
"710","2020-12-24",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.030706,NA,"EPA",2020,12,24
"711","2020-12-25",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.030353,NA,"EPA",2020,12,25
"712","2020-12-26",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.025235,NA,"EPA",2020,12,26
"713","2020-12-27",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.035176,NA,"EPA",2020,12,27
"714","2020-12-28",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.028,NA,"EPA",2020,12,28
"715","2020-12-29",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.021529,NA,"EPA",2020,12,29
"716","2020-12-30",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.033353,NA,"EPA",2020,12,30
"717","2020-12-31",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.036333,NA,"EPA",2020,12,31
"718","2021-01-01",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.030176,NA,"EPA",2021,1,1
"719","2021-01-02",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.030588,NA,"EPA",2021,1,2
"720","2021-01-03",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.035,NA,"EPA",2021,1,3
"721","2021-01-04",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.035647,NA,"EPA",2021,1,4
"722","2021-01-05",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.035294,NA,"EPA",2021,1,5
"723","2021-01-06",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.030647,NA,"EPA",2021,1,6
"724","2021-01-07",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.032294,NA,"EPA",2021,1,7
"725","2021-01-08",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.021412,NA,"EPA",2021,1,8
"726","2021-01-09",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.022647,NA,"EPA",2021,1,9
"727","2021-01-10",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.028,NA,"EPA",2021,1,10
"728","2021-01-11",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.024176,NA,"EPA",2021,1,11
"729","2021-01-12",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.028941,NA,"EPA",2021,1,12
"730","2021-01-13",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.02825,NA,"EPA",2021,1,13
"731","2021-01-14",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.034882,NA,"EPA",2021,1,14
"732","2021-01-15",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.033706,NA,"EPA",2021,1,15
"733","2021-01-16",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.029,NA,"EPA",2021,1,16
"734","2021-01-17",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.034353,NA,"EPA",2021,1,17
"735","2021-01-18",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.033471,NA,"EPA",2021,1,18
"736","2021-01-19",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.032412,NA,"EPA",2021,1,19
"737","2021-01-20",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.026294,NA,"EPA",2021,1,20
"738","2021-01-21",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.029235,NA,"EPA",2021,1,21
"739","2021-01-22",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.021647,NA,"EPA",2021,1,22
"740","2021-01-23",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.023941,NA,"EPA",2021,1,23
"741","2021-01-24",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.014353,NA,"EPA",2021,1,24
"742","2021-01-25",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.025824,NA,"EPA",2021,1,25
"743","2021-01-26",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.020235,NA,"EPA",2021,1,26
"744","2021-01-27",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.024059,NA,"EPA",2021,1,27
"745","2021-01-28",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.028824,NA,"EPA",2021,1,28
"746","2021-01-29",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.025882,NA,"EPA",2021,1,29
"747","2021-01-30",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.037471,NA,"EPA",2021,1,30
"748","2021-01-31",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.034529,NA,"EPA",2021,1,31
"749","2021-02-01",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.035118,NA,"EPA",2021,2,1
"750","2021-02-02",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.035412,NA,"EPA",2021,2,2
"751","2021-02-03",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.021176,NA,"EPA",2021,2,3
"752","2021-02-04",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.036647,NA,"EPA",2021,2,4
"753","2021-02-05",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.038353,NA,"EPA",2021,2,5
"754","2021-02-06",34.8803,-101.6649,"Palo Duro Canyon State Park, Canyon, TX 79015",9991,NA,0.033,NA,"EPA",2021,2,6
